hh_ids,trx_yr_mo,inc_hh_byti,inc_hh_byti_AGRI,inc_hh_byti_CITMPC,inc_hh_byti_NEINCG,inc_hh_byti_REI,inc_hh_byti_RIOI,inc_hh_byti_RR,inc_hh_byti_SEI
"KELDL02","2013_04",259.1412,0,152.9412,0,58.82353,41.17647,6.2,0
"KELDL02","2013_05",159.4118,0,155.2941,0,0,1.176471,2.941176,0
"KELDL02","2013_06",170.5882,0,170.5882,0,0,0,0,0
"KELDL02","2013_07",185.2941,0,185.2941,0,0,0,0,0
"KELDL02","2013_08",247.0588,0,129.4118,0,117.6471,0,0,0
"KELDL02","2013_09",72.94118,0,72.94118,0,0,0,0,0
"KELDL05","2012_11",18.23529,0,18.23529,0,0,0,0,0
"KELDL05","2012_12",25.41177,0,25.41177,0,0,0,0,0
"KELDL05","2013_01",17.17647,0,17.17647,0,0,0,0,0
"KELDL05","2013_02",17.64706,0,17.64706,0,0,0,0,0
"KELDL05","2013_03",18.35294,0,18.35294,0,0,0,0,0
"KELDL05","2013_04",68.47059,0,68.47059,0,0,0,0,0
"KELDL05","2013_05",10.70588,0,0,0,0,0,10.70588,0
"KELDL05","2013_06",29.49412,0,9.411765,0,0,0,20.08235,0
"KELDL05","2013_07",29.49412,0,15.29412,0,0,0,14.2,0
"KELDL05","2013_08",20.52941,0,15.29412,5.117647,0,0,.1176471,0
"KELDL05","2013_09",24.82353,0,24.70588,0,0,0,.1176471,0
"KELDL09","2012_10",15.05882,0,0,0,15.05882,0,0,0
"KELDL09","2012_11",58.82353,0,0,0,58.82353,0,0,0
"KELDL09","2013_01",58.82353,0,0,0,58.82353,0,0,0
"KELDL09","2013_02",62.35294,0,0,0,62.35294,0,0,0
"KELDL09","2013_04",26.47059,0,26.47059,0,0,0,0,0
"KELDL09","2013_05",100.9412,0,100.9412,0,0,0,0,0
"KELDL09","2013_06",66.47059,0,66.47059,0,0,0,0,0
"KELDL09","2013_07",66.47059,0,66.47059,0,0,0,0,0
"KELDL09","2013_08",52.35294,0,52.35294,0,0,0,0,0
"KELDL09","2013_09",33.52941,0,33.52941,0,0,0,0,0
"KELDL10","2012_11",18.64706,0,0,0,0,0,18.64706,0
"KELDL10","2013_04",9.176471,0,9.176471,0,0,0,0,0
"KELDL10","2013_05",51.72941,0,48.82353,0,0,0,2.905882,0
"KELDL10","2013_06",55.64706,0,55.64706,0,0,0,0,0
"KELDL10","2013_07",57.05883,0,57.05883,0,0,0,0,0
"KELDL10","2013_08",6.47059,0,35.29412,0,0,0,0,-28.82353
"KELDL10","2013_09",49.41177,0,0,0,0,0,0,49.41177
"KELDL13","2012_11",-2.941176,0,0,0,0,0,0,-2.941176
"KELDL13","2012_12",86.35294,0,0,0,0,0,0,86.35294
"KELDL13","2013_01",130.7059,0,0,0,0,0,0,130.7059
"KELDL13","2013_02",-118.9412,0,139.4118,0,0,0,0,-258.353
"KELDL13","2013_03",102.5882,-120.5882,215.2941,0,0,0,0,7.882311
"KELDL13","2013_04",87.64703,0,0,0,0,0,0,87.64703
"KELDL13","2013_05",280.0588,0,60,0,0,0,0,220.0588
"KELDL13","2013_06",219.7059,0,141.1765,0,0,0,0,78.52941
"KELDL13","2013_07",95.76471,-63.52941,103.5294,0,0,0,0,55.76471
"KELDL13","2013_08",151.2353,0,141.1765,0,0,0,0,10.05881
"KELDL13","2013_09",90.58823,0,65.88235,0,0,0,0,24.70588
"KELDL13","2013_10",-8.823529,0,0,0,0,0,0,-8.823529
"KELDL15","2012_11",45.88235,0,45.88235,0,0,0,0,0
"KELDL15","2012_12",28.23529,0,28.23529,0,0,0,0,0
"KELDL15","2013_01",24.70588,0,24.70588,0,0,0,0,0
"KELDL15","2013_02",75.29411,0,75.29411,0,0,0,0,0
"KELDL15","2013_03",54.11765,0,54.11765,0,0,0,0,0
"KELDL15","2013_04",176.4706,0,176.4706,0,0,0,0,0
"KELDL15","2013_05",178.8235,0,178.8235,0,0,0,0,0
"KELDL15","2013_06",243.5294,0,243.5294,0,0,0,0,0
"KELDL15","2013_07",225.6471,0,225.6471,0,0,0,0,0
"KELDL15","2013_08",153.5294,0,153.5294,0,0,0,0,0
"KELDL15","2013_09",320.9412,0,320.9412,0,0,0,0,0
"KELDS01","2012_11",54.11765,0,0,0,54.11765,0,0,0
"KELDS01","2012_12",72.94118,0,0,0,72.94118,0,0,0
"KELDS01","2013_01",249.4118,0,0,176.4706,72.94118,0,0,0
"KELDS01","2013_02",28.23529,0,0,0,28.23529,0,0,0
"KELDS01","2013_03",77.17648,0,3.529412,0,44.70588,0,28.94118,0
"KELDS01","2013_04",127.2588,0,0,0,0,0,127.2588,0
"KELDS01","2013_05",99.84706,1.647059,0,0,0,0,98.2,0
"KELDS01","2013_06",130.3765,-7.058824,0,0,0,0,137.4353,0
"KELDS01","2013_07",116.4118,0,0,0,0,0,116.4118,0
"KELDS01","2013_08",72.11765,0,0,0,0,0,72.11765,0
"KELDS01","2013_09",83.52941,0,0,0,0,0,83.52941,0
"KELDS02","2012_10",1.270588,0,0,0,0,0,0,1.270588
"KELDS02","2012_11",22.02353,0,10.82353,0,0,0,0,11.2
"KELDS02","2012_12",44.2,0,29.82353,0,0,0,0,14.37647
"KELDS02","2013_01",16.63529,0,2.352941,0,0,0,0,14.28235
"KELDS02","2013_02",23.52941,0,23.52941,0,0,0,0,0
"KELDS02","2013_03",21.17647,0,14.11765,0,0,0,0,7.058825
"KELDS02","2013_04",102.0824,-81.76471,123.5294,0,0,12.08235,23.52941,24.70589
"KELDS02","2013_05",58.72942,-2.470588,22.23529,0,0,2.941176,8.552941,27.47059
"KELDS02","2013_06",62.61177,0,6.470589,0,0,30.58824,29.72941,-4.176471
"KELDS02","2013_07",12.94118,.5882353,1.176471,0,0,5.882353,0,5.294118
"KELDS02","2013_08",12.94118,0,1.176471,0,0,7.058824,0,4.705883
"KELDS02","2013_09",33.76471,0,2.352941,0,0,17.64706,0,13.76471
"KELDS02","2013_10",.5882353,0,0,0,0,0,0,.5882353
"KELDS03","2012_10",4.235294,4.235294,0,0,0,0,0,0
"KELDS03","2012_11",43.35294,36.29412,0,0,0,0,7.058824,0
"KELDS03","2012_12",179.5294,128.2353,0,0,0,0,51.29412,0
"KELDS03","2013_01",127.0588,32.94118,0,0,0,0,94.11765,0
"KELDS03","2013_02",140,130.5882,0,0,0,0,9.411765,0
"KELDS03","2013_03",42.94118,30.47059,0,0,0,0,12.47059,0
"KELDS03","2013_04",862.5883,29.64706,9.411765,0,0,0,823.5294,0
"KELDS03","2013_05",35.17647,31.64706,3.529412,0,0,0,0,0
"KELDS03","2013_06",-223.8823,-223.8823,0,0,0,0,0,0
"KELDS03","2013_07",14.35294,14.35294,0,0,0,0,0,0
"KELDS03","2013_08",12.58824,12.58824,0,0,0,0,0,0
"KELDS03","2013_09",7.411765,7.411765,0,0,0,0,0,0
"KELDS05","2012_10",104.5882,29.64706,3.529412,0,0,0,71.41177,0
"KELDS05","2012_11",52.94118,42.35294,10.58824,0,0,0,0,0
"KELDS05","2012_12",39.41177,27.64706,11.76471,0,0,0,0,0
"KELDS05","2013_01",37.41177,37.41177,0,0,0,0,0,0
"KELDS05","2013_02",37.29412,9.058824,14.11765,0,0,0,14.11765,0
"KELDS05","2013_03",13,13,0,0,0,0,0,0
"KELDS05","2013_04",67.64706,-3.529412,67.64706,0,0,0,3.529412,0
"KELDS05","2013_05",40.58823,0,39.41177,0,0,0,1.176471,0
"KELDS05","2013_06",20.94118,-.5882353,16.23529,0,0,0,5.294118,0
"KELDS05","2013_07",18.35294,0,18.35294,0,0,0,0,0
"KELDS05","2013_08",44.11765,0,37.64706,0,0,0,6.470588,0
"KELDS05","2013_09",25.88235,0,25.88235,0,0,0,0,0
"KELDS06","2012_10",5.176471,2.823529,0,0,0,0,0,2.352941
"KELDS06","2012_11",70.47059,38.58824,0,0,0,0,0,31.88235
"KELDS06","2012_12",70.58823,37.88235,0,0,0,0,0,32.70588
"KELDS06","2013_01",74.58823,38.11765,0,0,0,0,0,36.47058
"KELDS06","2013_02",49.76471,43.88235,0,0,0,5.882353,0,0
"KELDS06","2013_03",55.29412,47.05883,0,0,0,3.529412,4.705883,0
"KELDS06","2013_04",-143.5294,-149.4118,0,0,0,5.882353,0,0
"KELDS06","2013_05",113.1765,43.76471,8.235294,52.94118,0,4.705883,3.529412,0
"KELDS06","2013_06",61.05883,46.94118,9.411765,0,0,4.705883,0,0
"KELDS06","2013_07",38.35294,32.47059,0,0,0,5.882353,0,0
"KELDS06","2013_08",40,35.29412,1.176471,0,0,3.529412,0,0
"KELDS06","2013_09",25.97647,22.44706,2.352941,0,0,1.176471,0,0
"KELDS06","2013_10",5.835294,4.658823,0,0,0,1.176471,0,0
"KELDS07","2012_10",7.376471,0,0,0,0,2.141176,5.235294,0
"KELDS07","2012_11",5.588235,0,0,0,0,1.411765,4.176471,0
"KELDS07","2012_12",9.941176,0,0,0,0,1.470588,8.470589,0
"KELDS07","2013_01",8.647059,0,0,0,0,2.411765,6.235294,0
"KELDS07","2013_02",8.117647,0,0,0,0,2.117647,6,0
"KELDS07","2013_03",5.941176,0,2,0,0,0,3.941176,0
"KELDS07","2013_04",.9411765,0,.9411765,0,0,0,0,0
"KELDS07","2013_05",5.623529,0,0,5.294117,0,.3294118,0,0
"KELDS07","2013_06",6.235294,0,5.647059,0,0,0,.5882353,0
"KELDS07","2013_07",9.411765,0,4.117647,2.352941,0,0,2.941177,0
"KELDS07","2013_08",.8235294,0,0,0,0,0,.8235294,0
"KELDS07","2013_09",6.352942,0,2.352941,0,0,0,4,0
"KELDS09","2012_10",20.76471,0,15.88235,0,0,0,4.882353,0
"KELDS09","2012_11",23.64706,0,18.23529,0,0,0,5.411765,0
"KELDS09","2012_12",22.58824,0,10,0,0,2.352941,10.23529,0
"KELDS09","2013_01",31.88235,0,15.29412,0,0,1.176471,15.41176,0
"KELDS09","2013_02",15.29412,0,15.29412,0,0,0,0,0
"KELDS09","2013_03",50.82353,0,2.352941,0,0,0,48.47059,0
"KELDS09","2013_04",105.8824,0,4.705883,0,0,0,101.1765,0
"KELDS09","2013_05",84.70589,0,7.058824,0,0,0,77.64706,0
"KELDS09","2013_06",61.17647,0,32.35294,0,0,0,28.82353,0
"KELDS09","2013_07",46.47059,0,23.52941,0,0,0,22.94118,0
"KELDS09","2013_08",37.64706,0,0,0,0,0,37.64706,0
"KELDS09","2013_09",31.76471,0,0,0,0,0,31.76471,0
"KELDS10","2012_10",1.176471,0,0,0,0,0,1.176471,0
"KELDS10","2012_11",5.058824,5.058824,0,0,0,0,0,0
"KELDS10","2013_01",2.411765,2.411765,0,0,0,0,0,0
"KELDS10","2013_02",5.294118,5.294118,0,0,0,0,0,0
"KELDS10","2013_03",11.94118,11.94118,0,0,0,0,0,0
"KELDS10","2013_04",90.58824,80.58824,0,0,0,0,10,0
"KELDS10","2013_05",38.70588,38.70588,0,0,0,0,0,0
"KELDS10","2013_06",22.94118,20.58824,0,0,0,0,2.352941,0
"KELDS10","2013_07",14.23529,14.23529,0,0,0,0,0,0
"KELDS10","2013_08",8.941176,8.941176,0,0,0,0,0,0
"KELDS10","2013_09",3.176471,3.176471,0,0,0,0,0,0
"KELDS11","2012_10",91.52941,0,0,0,0,0,67.05882,24.47059
"KELDS11","2012_11",39.29411,0,0,0,0,0,0,39.29411
"KELDS11","2012_12",84.11765,0,0,0,0,0,35.29412,48.82352
"KELDS11","2013_01",65.41176,0,0,0,0,0,17.64706,47.7647
"KELDS11","2013_02",65.88235,0,0,0,0,0,0,65.88235
"KELDS11","2013_03",60.94117,0,0,0,0,0,0,60.94117
"KELDS11","2013_04",64.70588,0,0,0,0,0,0,64.70588
"KELDS11","2013_05",55.41177,0,0,0,0,0,0,55.41177
"KELDS11","2013_06",28.82353,0,0,0,0,0,0,28.82353
"KELDS11","2013_07",35.41177,0,0,0,0,0,0,35.41177
"KELDS11","2013_08",39.17647,0,0,0,0,0,0,39.17647
"KELDS11","2013_09",28,0,0,0,0,0,0,28
"KELDS11","2013_10",8.82353,0,0,0,0,0,0,8.82353
"KELDS12","2012_10",29.11764,0,0,0,0,0,0,29.11764
"KELDS12","2012_11",131.7647,0,0,0,47.05882,0,0,84.70587
"KELDS12","2012_12",97.11765,0,0,0,23.52941,0,0,73.58824
"KELDS12","2013_01",89.17648,0,0,0,23.52941,0,0,65.64706
"KELDS12","2013_02",67.11765,0,0,0,23.52941,0,0,43.58824
"KELDS12","2013_03",74.17647,0,28.23529,0,23.52941,0,0,22.41176
"KELDS12","2013_04",117.647,0,23.52941,0,23.52941,0,0,70.58822
"KELDS12","2013_05",99.29411,0,17.64706,0,23.52941,0,.2352941,57.88234
"KELDS12","2013_06",78.02353,0,29.41176,0,23.52941,0,.4705882,24.61176
"KELDS12","2013_07",66.5647,0,23.52941,0,23.52941,0,.4705882,19.03529
"KELDS12","2013_08",53.31764,0,29.41176,0,0,0,.4705882,23.43529
"KELDS12","2013_09",3.058823,0,0,0,0,0,.1176471,2.941176
"KELDS14","2012_10",69.98824,0,13.52941,31.76471,0,0,24.69412,0
"KELDS14","2012_11",67.35294,0,11.76471,31.76471,0,0,23.82353,0
"KELDS14","2012_12",31.76471,0,0,31.76471,0,0,0,0
"KELDS14","2013_01",37.64706,0,0,31.76471,0,0,5.882353,0
"KELDS14","2013_02",31.76471,0,0,31.76471,0,0,0,0
"KELDS14","2013_03",117.4824,0,14.11765,31.76471,0,0,71.6,0
"KELDS14","2013_04",-62.94118,-96.47059,1.764706,31.76471,0,0,0,0
"KELDS14","2013_05",82.11765,0,11.52941,31.76471,0,0,38.82353,0
"KELDS14","2013_06",141,-3.294118,51.52941,31.76471,0,0,61,0
"KELDS14","2013_07",111.7647,0,11.76471,31.76471,0,0,68.2353,0
"KELDS14","2013_08",97.05882,0,18.23529,31.76471,0,0,47.05883,0
"KELDS14","2013_09",57.05882,0,0,31.76471,0,0,25.29412,0
"KELDS15","2012_10",13.05882,13.05882,0,0,0,0,0,0
"KELDS15","2012_11",29.41176,29.41176,0,0,0,0,0,0
"KELDS15","2013_01",190.8235,190.8235,0,0,0,0,0,0
"KELDS15","2013_02",27.05882,27.05882,0,0,0,0,0,0
"KELDS15","2013_03",19.41176,19.41176,0,0,0,0,0,0
"KELDS15","2013_04",64.2353,64.2353,0,0,0,0,0,0
"KELDS15","2013_05",19.64706,19.64706,0,0,0,0,0,0
"KELDS15","2013_06",23.52941,23.52941,0,0,0,0,0,0
"KELDS15","2013_07",67.7647,67.7647,0,0,0,0,0,0
"KELDS15","2013_08",11.88235,11.88235,0,0,0,0,0,0
"KELDS15","2013_09",39.29412,39.29412,0,0,0,0,0,0
"KELDS15","2013_10",2.470588,2.470588,0,0,0,0,0,0
"KELDS16","2012_10",118.8235,0,0,0,0,0,118.8235,0
"KELDS16","2012_11",29.70588,0,11.76471,0,0,0,17.94118,0
"KELDS16","2012_12",56.17647,0,18.52941,0,0,0,37.64706,0
"KELDS16","2013_01",15.52941,0,7.294118,0,0,0,8.235294,0
"KELDS16","2013_02",21.76471,0,14.11765,0,0,0,7.647059,0
"KELDS16","2013_03",44.78823,0,24.47059,0,0,0,20.31765,0
"KELDS16","2013_04",66.2,0,42.35294,0,0,0,23.84706,0
"KELDS16","2013_05",59.96471,0,47.88235,0,0,0,12.08235,0
"KELDS16","2013_06",45.88235,0,45.88235,0,0,0,0,0
"KELDS16","2013_07",44.35294,0,44.35294,0,0,0,0,0
"KELDS16","2013_08",47.05882,0,47.05882,0,0,0,0,0
"KELDS16","2013_09",27.64706,0,27.64706,0,0,0,0,0
"KELDS17","2012_10",3.294118,3.294118,0,0,0,0,0,0
"KELDS17","2012_11",154.6471,42.88235,0,0,111.7647,0,0,0
"KELDS17","2012_12",52.94118,0,0,0,52.94118,0,0,0
"KELDS17","2013_01",54.6353,49.92941,0,0,0,0,4.705883,0
"KELDS17","2013_02",84,36.94118,0,0,47.05882,0,0,0
"KELDS17","2013_03",5.117648,-44.29412,2.352941,0,47.05882,0,0,0
"KELDS17","2013_04",41.76471,-53.52941,11.76471,0,47.05882,0,36.47059,0
"KELDS17","2013_05",138.5412,37.17647,24.11765,0,0,0,77.24706,0
"KELDS17","2013_06",73.96471,21.29412,20.58824,0,0,0,32.08235,0
"KELDS17","2013_07",30.58823,0,7.058824,0,0,0,23.52941,0
"KELDS17","2013_08",23.52941,0,0,0,0,0,23.52941,0
"KELDS17","2013_09",5.882353,0,0,0,0,0,5.882353,0
"KELDS18","2012_10",47.05882,0,0,0,0,0,47.05882,0
"KELDS18","2012_11",17.64706,0,0,0,0,0,17.64706,0
"KELDS18","2012_12",63.52941,0,0,0,0,0,63.52941,0
"KELDS18","2013_01",28.23529,0,0,0,0,0,28.23529,0
"KELDS18","2013_02",47.05882,0,0,0,0,0,47.05882,0
"KELDS18","2013_03",.9411765,.9411765,0,0,0,0,0,0
"KELDS18","2013_04",18.67059,-11.05882,0,0,0,0,29.72941,0
"KELDS18","2013_05",78.51765,2.588235,30.58824,0,0,0,45.34118,0
"KELDS18","2013_06",52.2,-11.05882,8.823529,0,0,0,54.4353,0
"KELDS18","2013_07",106.2,-5.882353,0,0,0,0,112.0824,0
"KELDS18","2013_08",52.35294,0,1.176471,0,0,0,51.17647,0
"KELDS18","2013_09",127.1176,0,0,0,0,0,127.1176,0
"KELDS18","2013_10",15.05882,0,0,0,0,0,15.05882,0
"KELDS19","2012_11",111.2471,0,11.76471,0,0,0,0,99.48235
"KELDS19","2012_12",65.64706,0,0,0,0,0,0,65.64706
"KELDS19","2013_01",67.29412,0,0,0,0,0,0,67.29412
"KELDS19","2013_02",62.47059,0,5.882353,0,0,0,0,56.58823
"KELDS19","2013_03",55.29411,0,5.882353,0,0,0,0,49.41176
"KELDS19","2013_04",104.7059,0,0,0,0,0,0,104.7059
"KELDS19","2013_05",107.0588,0,0,0,0,0,0,107.0588
"KELDS19","2013_06",105.0588,0,0,0,0,0,0,105.0588
"KELDS19","2013_07",82.23529,0,0,0,0,0,0,82.23529
"KELDS19","2013_08",70.23528,0,0,0,0,0,0,70.23528
"KELDS19","2013_09",34.70589,0,0,0,0,0,0,34.70589
"KELDS20","2012_10",51.76471,0,51.76471,0,0,0,0,0
"KELDS20","2012_11",63.52941,2.352941,61.17647,0,0,0,0,0
"KELDS20","2012_12",77.05882,7.058824,46.47059,0,0,0,23.52941,0
"KELDS20","2013_01",42.35294,0,42.35294,0,0,0,0,0
"KELDS20","2013_02",59.88235,2.235294,57.64706,0,0,0,0,0
"KELDS20","2013_03",92.94118,1.176471,56.47059,0,0,14.11765,0,21.17647
"KELDS20","2013_04",270.5882,0,0,0,105.8824,54.11765,64.70588,45.88235
"KELDS20","2013_05",-5.882354,-37.05882,13.52941,0,0,0,17.64706,0
"KELDS20","2013_06",32.70588,0,30.94118,0,0,0,1.764706,0
"KELDS20","2013_07",86.82353,0,36.47059,0,47.05882,0,3.294118,0
"KELDS20","2013_08",25.88235,0,25.88235,0,0,0,0,0
"KELDS20","2013_09",13.76471,0,13.76471,0,0,0,0,0
"KELDS23","2012_10",76.75294,0,0,0,0,56.47059,0,20.28235
"KELDS23","2012_11",157.5059,0,0,0,55.88235,88.2353,0,13.38824
"KELDS23","2012_12",247.6471,0,14.11765,0,233.5294,0,0,0
"KELDS23","2013_01",145.2941,0,9.411765,0,53.52941,0,82.35294,0
"KELDS23","2013_02",177.6471,0,0,0,70.58823,0,107.0588,0
"KELDS23","2013_03",117.6471,0,1.764706,0,35.29412,0,90.58824,-9.999996
"KELDS23","2013_04",89.41177,0,3.529412,0,70.58823,0,0,15.29413
"KELDS23","2013_05",44.11766,0,2.352941,0,0,0,0,41.76472
"KELDS23","2013_06",34.11765,0,0,0,35.29412,0,0,-1.176466
"KELDS23","2013_07",-158.8235,0,4.705883,0,35.29412,0,5.882353,-204.7059
"KELDS23","2013_08",64.47059,0,0,0,35.29412,0,0,29.17647
"KELDS23","2013_09",-4.705885,0,0,0,23.52941,0,0,-28.2353
"KELDS24","2012_10",30.11765,0,15.29412,0,0,0,0,14.82353
"KELDS24","2012_11",53.82353,0,24.11765,0,0,4.117647,0,25.58823
"KELDS24","2012_12",24.58823,0,0,0,0,18.23529,0,6.352935
"KELDS24","2013_01",48.5294,0,0,0,0,24.70588,0,23.82352
"KELDS24","2013_02",80.5294,0,7.058824,0,0,0,64.47059,8.999995
"KELDS24","2013_03",93.05882,0,0,0,0,0,75.88235,17.17647
"KELDS24","2013_04",57.37646,-5.882353,15.88235,0,0,0,23.84706,23.52941
"KELDS24","2013_05",41.17647,0,38.82353,0,0,0,2.352941,0
"KELDS24","2013_06",31.5294,0,10.58824,0,0,0,2.823529,18.11764
"KELDS24","2013_07",81.15294,0,63.52941,0,0,0,0,17.62352
"KELDS24","2013_08",81.17647,0,72.35294,0,0,0,0,8.823527
"KELDS24","2013_09",17.64706,0,17.64706,0,0,0,0,0
"KELDS26","2012_11",22.64706,0,0,0,0,0,0,22.64706
"KELDS26","2012_12",110.1529,0,0,0,0,28.23529,0,81.91765
"KELDS26","2013_01",41.89412,0,0,0,0,0,0,41.89412
"KELDS26","2013_02",80.36471,0,0,0,0,14.11765,0,66.24706
"KELDS26","2013_03",202.9412,117.6471,0,0,0,18.82353,0,66.47059
"KELDS26","2013_04",134.1176,29.41176,0,0,0,5.882353,0,98.82353
"KELDS26","2013_05",74.47059,-29.41176,0,0,0,11.17647,0,92.70588
"KELDS26","2013_06",95.01176,-11.76471,0,0,0,9.058824,47.83529,49.88235
"KELDS26","2013_07",70,0,0,0,0,3.529412,0,66.47059
"KELDS26","2013_08",22.35294,0,0,0,0,0,0,22.35294
"KELDS26","2013_09",32.23529,0,0,0,0,9.411765,0,22.82353
"KELDS27","2012_10",15.29412,0,15.29412,0,0,0,0,0
"KELDS27","2012_11",14.70588,0,14.70588,0,0,0,0,0
"KELDS27","2012_12",28.82353,0,28.82353,0,0,0,0,0
"KELDS27","2013_01",26.70588,0,26.70588,0,0,0,0,0
"KELDS27","2013_02",19.29412,0,18.82353,0,0,0,.4705882,0
"KELDS27","2013_03",16.29412,0,15.88235,0,0,0,.4117647,0
"KELDS27","2013_04",110.5882,0,110.5882,0,0,0,0,0
"KELDS27","2013_05",156.8235,0,155.8824,0,0,0,.9411765,0
"KELDS27","2013_06",77.64706,0,77.64706,0,0,0,0,0
"KELDS27","2013_07",55.88235,0,55.88235,0,0,0,0,0
"KELDS27","2013_08",50.58824,0,50.58824,0,0,0,0,0
"KELDS27","2013_09",2.352941,0,2.352941,0,0,0,0,0
"KELDS28","2012_11",31.64706,31.64706,0,0,0,0,0,0
"KELDS28","2012_12",36.47059,36.47059,0,0,0,0,0,0
"KELDS28","2013_01",36.47059,36.47059,0,0,0,0,0,0
"KELDS28","2013_02",49.17647,35.05883,8.235294,0,0,0,5.882353,0
"KELDS28","2013_03",111.5176,55.64706,12.94118,0,0,0,42.92941,0
"KELDS28","2013_04",21.17647,-17.41176,4.705883,0,0,0,33.88235,0
"KELDS28","2013_05",69.49412,36.23529,2.352941,0,0,0,30.90588,0
"KELDS28","2013_06",35.17647,24.35294,0,0,0,0,10.82353,0
"KELDS28","2013_07",32.47059,21.17647,5.294118,0,0,0,6,0
"KELDS28","2013_08",21.76471,15.88235,5.882353,0,0,0,0,0
"KELDS28","2013_09",11.76471,0,0,0,0,0,11.76471,0
"KMAKE01","2012_10",41.52941,0,0,0,0,0,39.41177,2.117647
"KMAKE01","2012_11",27.76471,-1.764706,0,0,0,0,24.82353,4.705883
"KMAKE01","2012_12",40,0,0,0,0,0,40,0
"KMAKE01","2013_01",6.176471,0,0,0,0,0,6.176471,0
"KMAKE01","2013_02",36.29412,0,0,0,0,0,31.58824,4.705883
"KMAKE01","2013_03",23.88235,-3.529412,0,0,0,0,22.70588,4.705883
"KMAKE01","2013_04",28.58824,0,0,0,0,0,26.23529,2.352941
"KMAKE01","2013_05",50.4,0,0,0,0,0,43.34118,7.058824
"KMAKE01","2013_06",69.57647,0,0,0,0,0,61.34118,8.235294
"KMAKE01","2013_07",26.94118,0,0,0,0,0,18.70588,8.235294
"KMAKE01","2013_08",54.47059,0,0,0,0,0,54.47059,0
"KMAKE01","2013_09",6.2,0,0,0,0,0,6.2,0
"KMAKE03","2012_12",38.82353,0,0,0,0,0,38.82353,0
"KMAKE03","2013_01",10.58824,0,0,0,0,0,4.705883,5.882353
"KMAKE03","2013_02",31.52941,0,0,0,0,0,28,3.529412
"KMAKE03","2013_03",61.96471,0,8.823529,0,0,0,53.14117,0
"KMAKE03","2013_04",2.705882,0,0,0,0,0,2.705882,0
"KMAKE03","2013_05",39.05882,0,0,0,0,0,28.47059,10.58824
"KMAKE03","2013_06",56.47059,0,12.35294,0,0,0,44.11765,0
"KMAKE03","2013_07",68.87059,1.058824,0,0,0,0,65.45882,2.352941
"KMAKE03","2013_08",41.29412,0,3.529412,0,0,0,30.70588,7.058824
"KMAKE03","2013_09",29.72941,0,0,0,0,0,26.2,3.529412
"KMAKE05","2012_10",-22.82353,0,0,0,0,0,0,-22.82353
"KMAKE05","2012_11",113.5882,-1.764706,0,0,0,0,28.82353,86.52941
"KMAKE05","2012_12",67.35294,0,0,0,0,0,23.52941,43.82354
"KMAKE05","2013_01",28.05882,-3.529412,0,0,0,0,17.64706,13.94117
"KMAKE05","2013_02",56.81176,-2.352941,0,0,0,0,17.96471,41.2
"KMAKE05","2013_03",84.08235,-15.52941,0,0,0,0,41.49412,58.11765
"KMAKE05","2013_04",-26.0353,-9.411765,0,0,0,0,23.84706,-40.47059
"KMAKE05","2013_05",47.67059,0,0,0,0,0,8.552941,39.11765
"KMAKE05","2013_06",107.6471,0,0,0,0,0,52.94118,54.70588
"KMAKE05","2013_07",6.999996,0,0,0,0,0,0,6.999996
"KMAKE05","2013_08",206.4118,-3.529412,0,0,0,0,11.76471,198.1765
"KMAKE05","2013_09",17.05882,-4.705883,0,0,0,0,0,21.76471
"KMAKE06","2012_10",4.705883,0,0,0,0,0,0,4.705883
"KMAKE06","2012_11",73.41177,-10.58824,0,0,0,0,0,84
"KMAKE06","2012_12",66.58824,-3.529412,0,0,0,0,0,70.11765
"KMAKE06","2013_01",183.0588,0,0,0,0,0,0,183.0588
"KMAKE06","2013_02",69.17647,-4.705883,0,0,0,0,0,73.88235
"KMAKE06","2013_03",140.4353,-13.52941,0,0,0,0,12.08235,141.8824
"KMAKE06","2013_04",63.17648,-19.41176,0,0,0,0,0,82.58824
"KMAKE06","2013_05",121.2941,-2.352941,0,0,0,0,0,123.6471
"KMAKE06","2013_06",129.2941,0,0,0,0,0,0,129.2941
"KMAKE06","2013_07",18.94118,1.882353,0,0,0,0,0,17.05883
"KMAKE06","2013_08",163.0235,0,0,0,0,0,12.11765,150.9059
"KMAKE06","2013_09",103.5294,0,0,0,0,0,0,103.5294
"KMAKE07","2012_10",60.11765,0,0,0,0,0,0,60.11765
"KMAKE07","2012_11",138.4706,20,0,15.29412,0,0,26.47059,76.70589
"KMAKE07","2012_12",143.4706,17.64706,0,0,0,0,29.70588,96.11765
"KMAKE07","2013_01",60.70588,-1.882353,.4705882,0,0,4.470588,0,57.64706
"KMAKE07","2013_02",164.1176,23.52941,6.117647,0,0,5.882353,67.52941,61.05882
"KMAKE07","2013_03",90.28236,0,0,0,0,0,23.88235,66.4
"KMAKE07","2013_04",70.52941,-21.82353,0,0,0,0,12.11765,80.2353
"KMAKE07","2013_05",98.52941,10.58823,0,0,0,.5882353,17.64706,69.70588
"KMAKE07","2013_06",76,-3.176471,0,0,0,0,16.47059,62.70588
"KMAKE07","2013_07",62,0,0,0,0,0,0,62
"KMAKE07","2013_08",84.11765,0,0,0,0,0,0,84.11765
"KMAKE07","2013_09",135.6471,0,0,0,0,0,0,135.6471
