hh_ids,m_ids_owner,trx_yr_mo,inc_i_byti,inc_i_byti_AGRI,inc_i_byti_CITMPC,inc_i_byti_NEINCG,inc_i_byti_REI,inc_i_byti_RIOI,inc_i_byti_RR,inc_i_byti_SEI
"KMOMK15","61134889846300000","2012_11",359.1765,0,0,0,0,11.76471,0,347.4118
"KMOMK15","61134889846300000","2012_12",280.5882,0,0,0,235.2941,45.29412,0,0
"KMOMK15","61134889846300000","2013_01",382.6706,0,0,0,152.9412,176.2,53.52941,0
"KMOMK16","61134381034300000","2012_10",7.117647,0,0,0,0,0,7.117647,0
"KMOMK16","61134381034300000","2012_11",79.70588,0,0,0,0,58.82353,20.88235,0
"KMOMK16","61134381034300000","2012_12",105.0471,0,27.29412,0,0,58.82353,18.92941,0
"KMOMK16","61134381034300000","2013_01",120.2235,0,2.941176,0,0,94.11765,23.16471,0
"KMOMK16","61134381034300000","2013_02",78.34118,0,0,0,0,58.82353,19.51765,0
"KMOMK16","61134381034300000","2013_03",22.07059,0,0,0,0,0,22.07059,0
"KMOMK16","61134381034300000","2013_04",77.6,0,0,0,0,61.17647,16.42353,0
"KMOMK16","61134381034300000","2013_05",56.34118,0,7.647059,0,0,11.76471,36.92941,0
"KMOMK16","61134381034300000","2013_06",76.85883,0,.5882353,0,0,41.52941,34.74118,0
"KMOMK16","61134381034300000","2013_07",99.87059,0,0,0,0,88.58823,11.28235,0
"KMOMK16","61134381034300000","2013_08",58.61176,0,0,0,0,17.64706,40.96471,0
"KMOMK16","61134381034300000","2013_09",144.8353,0,0,0,0,117.6471,27.18824,0
"KMOMK16","61134381474300000","2013_01",4.588235,0,2,0,0,0,2.352941,.2352941
"KMOMK16","61134381474300000","2013_02",2.117647,0,.7058824,0,0,0,0,1.411765
"KMOMK16","61134381474300000","2013_04",.8235294,0,.8235294,0,0,0,0,0
"KMOMK16","61134381474300000","2013_05",2.352941,0,0,0,0,0,2.352941,0
"KMOMK16","61134381474300000","2013_06",1.176471,0,0,0,0,0,1.176471,0
"KMOMK16","61134381474300000","2013_07",3.529412,0,0,0,0,0,3.529412,0
"KMOMK17","61134407425400000","2012_11",7.764706,-5.882353,10.58824,0,0,0,2.823529,.2352941
"KMOMK17","61134407425400000","2013_01",20.58823,-7.058824,27.64706,0,0,0,0,0
"KMOMK17","61134407425400000","2013_02",15.29412,0,0,0,0,0,15.29412,0
"KMOMK17","61134407425400000","2013_03",-8.235294,-8.235294,0,0,0,0,0,0
"KMOMK17","61134407425400000","2013_04",-3.529411,-17.64706,14.11765,0,0,0,0,0
"KMOMK17","61134407425400000","2013_06",-4.705883,-4.705883,0,0,0,0,0,0
"KMOMK17","61134407425400000","2013_07",27.05882,0,27.05882,0,0,0,0,0
"KMOMK17","61134407425400000","2013_08",60,0,60,0,0,0,0,0
"KMOMK17","61134407559000000","2012_10",84.70588,0,0,0,84.70588,0,0,0
"KMOMK17","61134407559000000","2012_11",1.764706,0,0,0,0,1.764706,0,0
"KMOMK17","61134407559000000","2012_12",82.35294,0,0,0,82.35294,0,0,0
"KMOMK17","61134407559000000","2013_01",167.0588,0,0,0,82.35294,4.705883,80,0
"KMOMK17","61134407559000000","2013_02",2.352941,0,0,0,0,2.352941,0,0
"KMOMK17","61134407559000000","2013_03",82.35294,0,0,0,82.35294,0,0,0
"KMOMK17","61134407559000000","2013_04",82.35294,0,0,0,82.35294,0,0,0
"KMOMK17","61134407559000000","2013_05",82.35294,0,0,0,82.35294,0,0,0
"KMOMK17","61134407559000000","2013_06",2.529412,0,0,0,0,0,2.529412,0
"KMOMK17","61134407559000000","2013_07",85.52941,0,0,0,82.35294,2.352941,.8235294,0
"KMOMK17","61134407559000000","2013_08",178.8235,0,0,0,164.7059,14.11765,0,0
"KMOMK17","61134407559000000","2013_09",5.882353,0,0,0,0,5.882353,0,0
"KMOMK17","61134407559000000","2013_10",82.35294,0,0,0,82.35294,0,0,0
"KMOMK17","61134478937200000","2012_11",1.764706,0,1.764706,0,0,0,0,0
"KMOMK17","61134478937200000","2013_01",20,0,17.64706,0,0,0,2.352941,0
"KMOMK17","61134478937200000","2013_02",3.529412,0,0,0,0,0,3.529412,0
"KMOMK17","61134478937200000","2013_04",4.117647,0,0,0,0,0,4.117647,0
"KMOMK17","61134478937200000","2013_05",3.176471,0,0,0,0,0,3.176471,0
"KMOMK17","61134478937200000","2013_06",2.941176,0,0,0,0,0,2.941176,0
"KMOMK19","61134434981400000","2012_11",58.82353,0,0,0,0,11.76471,23.52941,23.52941
"KMOMK19","61134434981400000","2012_12",53.29412,0,0,0,0,8.235294,41.52941,3.529412
"KMOMK19","61134434981400000","2013_01",21.88235,0,0,0,0,4.235294,11.76471,5.882353
"KMOMK19","61134434981400000","2013_02",12.94118,0,0,0,0,7.058824,0,5.882353
"KMOMK19","61134434981400000","2013_03",35.29412,17.64706,0,0,0,0,17.64706,0
"KMOMK19","61134434981400000","2013_04",52.94118,35.29412,0,0,0,0,17.64706,0
"KMOMK19","61134434981400000","2013_05",34.11765,0,0,0,0,5.882353,16.47059,11.76471
"KMOMK19","61134434981400000","2013_06",13.11765,0,0,0,0,5.882353,4.705883,2.529412
"KMOMK19","61134434981400000","2013_07",15.29412,0,0,0,0,14.11765,1.176471,0
"KMOMK19","61134434981400000","2013_08",5.294118,0,0,0,0,3.529412,0,1.764706
"KMOMK19","61134434981400000","2013_09",18.35294,5.882353,0,0,0,9.411764,3.058824,0
"KMOMK19","61134435259400000","2012_11",62.35294,0,50.58823,0,0,11.76471,0,0
"KMOMK19","61134435259400000","2013_02",35.29412,0,35.29412,0,0,0,0,0
"KMOMK19","61134435259400000","2013_06",6.235294,0,0,0,0,4.117647,2.117647,0
"KMOMK19","61134435259400000","2013_07",36.47059,0,36.47059,0,0,0,0,0
"KMOMK19","61134435259400000","2013_08",6.352942,0,4.705883,0,0,0,1.647059,0
"KMOMK19","61134435259400000","2013_09",15.29412,0,0,0,0,0,15.29412,0
"KMOMK19","61134435356300000","2012_11",17.64706,0,0,0,0,0,17.05882,.5882353
"KMOMK19","61134435356300000","2012_12",.5882353,0,0,0,0,0,0,.5882353
"KMOMK19","61134435830700000","2012_11",109.4118,0,0,0,105.8824,3.529412,0,0
"KMOMK19","61134435830700000","2012_12",94.11765,0,0,0,94.11765,0,0,0
"KMOMK19","HH","2012_11",1.647059,0,0,0,0,0,0,1.647059
"KMOMK19","HH","2013_01",1.176471,0,0,0,0,0,0,1.176471
"KMOMK19","HH","2013_04",-29.41176,-29.41176,0,0,0,0,0,0
"KMOMK19","HH","2013_06",-18.82353,-18.82353,0,0,0,0,0,0
"KMOMK19","HH","2013_07",-.3529412,-.3529412,0,0,0,0,0,0
"KMOMK19","HH","2013_10",.5882353,0,0,0,0,0,0,.5882353
"KMOMM01","57134322015900000","2012_10",1073.412,0,0,0,1061.647,11.76471,0,0
"KMOMM01","57134322015900000","2012_11",1232.612,0,0,0,1103.2,129.4118,0,0
"KMOMM01","57134322015900000","2012_12",1158.376,0,0,0,1158.376,0,0,0
"KMOMM01","57134322015900000","2013_01",1290.588,0,0,0,902.3529,388.2353,0,0
"KMOMM01","57134322015900000","2013_03",1844.424,0,0,0,1756.188,88.23529,0,0
"KMOMM01","57134322015900000","2013_04",1138.823,0,0,0,909.4117,229.4118,0,0
"KMOMM01","57134322015900000","2013_05",1321.177,0,0,0,944.7059,376.4706,0,0
"KMOMM01","57134322015900000","2013_06",1373.529,0,0,0,1054.118,319.4118,0,0
"KMOMM01","57134322015900000","2013_07",1364.494,0,0,0,1121.553,242.9412,0,0
"KMOMM01","57134322015900000","2013_08",1388.506,0,0,0,964.9765,423.5294,0,0
"KMOMM01","57134322015900000","2013_09",241.1765,0,0,0,0,241.1765,0,0
"KMOMM01","57134322363700000","2013_06",6,0,0,0,0,0,3.647059,2.352941
"KMOMM01","57134322363700000","2013_07",29.17647,0,0,0,0,0,28,1.176471
"KMOMM01","57134322363700000","2013_08",17.88235,16.47059,0,0,0,0,1.411765,0
"KMOMM01","57134322363700000","2013_09",.8823529,0,0,0,0,0,.8823529,0
"KMOMM01","57134322467600000","2012_10",77.63529,0,77.63529,0,0,0,0,0
"KMOMM01","57134322467600000","2013_01",42.35294,0,42.35294,0,0,0,0,0
"KMOMM01","57134322467600000","2013_02",212.8706,0,210.5176,0,0,2.352941,0,0
"KMOMM01","57134322467600000","2013_03",110.8235,0,110.8235,0,0,0,0,0
"KMOMM01","HH","2013_07",5.882353,0,0,0,0,0,5.882353,0
"KMOMM03","57134320861700000","2012_10",2.352941,0,0,0,0,0,2.352941,0
"KMOMM03","57134320861700000","2012_11",16.63529,0,16.63529,0,0,0,0,0
"KMOMM03","57134320861700000","2012_12",34.70588,0,34.70588,0,0,0,0,0
"KMOMM03","57134320861700000","2013_01",58.2353,0,58.2353,0,0,0,0,0
"KMOMM03","57134320861700000","2013_02",71.76471,0,71.76471,0,0,0,0,0
"KMOMM03","57134320861700000","2013_03",81.41177,0,75.29412,0,0,0,6.117647,0
"KMOMM03","57134320861700000","2013_04",42.47059,0,42.35294,0,0,0,.7058824,-.5882353
"KMOMM03","57134320861700000","2013_05",47.14118,0,15.17647,0,0,1.176471,29.41177,1.376471
"KMOMM03","57134320861700000","2013_06",87.25883,0,66.47059,0,0,0,21.29412,-.5058824
"KMOMM03","57134320861700000","2013_07",108.4353,0,58.11765,0,0,0,50.31765,0
"KMOMM03","57134320861700000","2013_08",128.8353,0,79.42353,0,0,0,49.41177,0
"KMOMM03","57134320861700000","2013_09",45.84706,0,0,0,38.78823,0,7.058824,0
"KMOMM03","57134320879700000","2012_09",42.35294,0,42.35294,0,0,0,0,0
"KMOMM03","57134320879700000","2012_10",3.529412,0,0,0,0,0,3.529412,0
"KMOMM03","57134320879700000","2012_11",89.41176,0,89.41176,0,0,0,0,0
"KMOMM03","57134320879700000","2012_12",60,0,54.11765,0,0,0,5.882353,0
"KMOMM03","57134320879700000","2013_01",102.1176,0,19.76471,0,0,0,82.35294,0
"KMOMM03","57134320879700000","2013_02",64.47059,0,64.47059,0,0,0,0,0
"KMOMM03","57134320879700000","2013_03",117.6471,0,117.6471,0,0,0,0,0
"KMOMM03","57134320879700000","2013_04",56.47059,0,56.47059,0,0,0,0,0
"KMOMM03","57134320879700000","2013_05",42.35294,0,34.11765,0,0,0,8.235294,0
"KMOMM03","57134320879700000","2013_06",63.52941,0,54.11765,0,0,0,9.411765,0
"KMOMM03","57134320879700000","2013_07",57.64706,0,57.64706,0,0,0,0,0
"KMOMM03","57134320879700000","2013_08",118.5529,0,0,0,100.9059,0,17.64706,0
"KMOMM03","57134320879700000","2013_09",180.8706,0,0,0,180.8706,0,0,0
"KMOMM03","57134321282900000","2013_03",11.76471,0,0,11.76471,0,0,0,0
"KMOMM03","57134321282900000","2013_05",23.52941,0,0,23.52941,0,0,0,0
"KMOMM03","57134321360600000","2013_03",5.882353,0,0,5.882353,0,0,0,0
"KMOMM03","57134321360600000","2013_04",15.29412,0,0,15.29412,0,0,0,0
"KMOMM03","57134321360600000","2013_05",4.705882,0,0,4.705882,0,0,0,0
"KMOMM03","57134321360600000","2013_08",1.176471,0,0,1.176471,0,0,0,0
"KMOMM03","57134450974000000","2013_05",3.529412,0,3.529412,0,0,0,0,0
"KMOMM03","57134450974000000","2013_06",2.941176,0,2.941176,0,0,0,0,0
"KMOMM04","57134321506500000","2012_10",69.64706,0,0,0,0,0,47.05882,22.58824
"KMOMM04","57134321506500000","2012_11",88.23529,0,0,78.11765,0,0,9.411765,.7058824
"KMOMM04","57134321506500000","2012_12",77.64706,0,3.529412,0,0,0,62.23529,11.88235
"KMOMM04","57134321506500000","2013_01",177.7059,0,4.117647,120,0,23.52941,18.58824,11.47059
"KMOMM04","57134321506500000","2013_02",230.5882,0,0,165.8824,0,64.70589,0,0
"KMOMM04","57134321506500000","2013_03",84.35294,0,11.76471,19.88235,0,45.88235,1.529412,5.294118
"KMOMM04","57134321506500000","2013_04",77.7647,0,0,37.64706,0,12.94118,27.17647,0
"KMOMM04","57134321506500000","2013_05",107.4118,0,0,77.17647,0,0,29.76471,.4705885
"KMOMM04","57134321506500000","2013_06",100.8235,0,25.29412,21.17647,0,0,36.58824,17.76471
"KMOMM04","57134321506500000","2013_07",232.7294,0,94.02353,94.11765,0,0,34.88235,9.705882
"KMOMM04","57134321506500000","2013_08",115.5059,0,79.62353,1.176471,0,0,30.70588,4
"KMOMM04","57134321506500000","2013_09",57.21177,0,39.44706,0,0,0,14.23529,3.529412
"KMOMM06","57134304185700000","2013_05",1.647059,0,0,0,0,0,1.647059,0
"KMOMM06","57134304185700000","2013_06",.5882353,0,0,0,0,0,.5882353,0
"KMOMM06","57134304185700000","2013_08",5.882353,0,0,0,0,0,5.882353,0
"KMOMM06","57134304185700000","2013_09",28.58824,0,0,0,0,0,28.58824,0
"KMOMM06","57134304447500000","2012_10",3.529412,0,3.529412,0,0,0,0,0
"KMOMM06","57134304447500000","2012_11",47.05882,0,24.70588,0,0,0,22.35294,0
"KMOMM06","57134304447500000","2013_01",59.64706,0,27.64706,0,0,0,32,0
"KMOMM06","57134304447500000","2013_02",35.88235,0,0,0,0,0,35.88235,0
"KMOMM06","57134304447500000","2013_03",62.82353,0,15.29412,14.11765,0,0,33.41177,0
"KMOMM06","57134304447500000","2013_04",70.35294,0,69.41177,0,0,0,.9411765,0
"KMOMM06","57134304447500000","2013_05",81.52941,0,63.88235,0,0,0,17.64706,0
"KMOMM06","57134304447500000","2013_06",106.4706,0,31.17647,10.58823,0,0,64.70589,0
"KMOMM06","57134304447500000","2013_07",117.8588,0,74.47059,0,0,11.76471,31.62353,0
"KMOMM06","57134304447500000","2013_08",67.85883,0,41.25882,0,0,0,26.6,0
"KMOMM06","57134304447500000","2013_09",27.81177,0,15.10588,0,0,0,12.70588,0
"KMOMM06","57137024579500000","2013_07",6.235294,0,0,0,0,0,6.235294,0
"KMOMM06","57137024579500000","2013_08",25.76471,0,0,0,0,0,25.76471,0
"KMOMM06","HH","2013_01",1.411765,0,0,0,0,0,1.411765,0
"KMOMM06","HH","2013_02",2.823529,0,0,0,0,0,2.823529,0
"KMOMM06","HH","2013_03",3.058824,0,0,0,0,0,3.058824,0
"KMOMM06","HH","2013_04",2.705883,0,0,0,0,0,2.705883,0
"KMOMM06","HH","2013_06",8.588236,0,0,0,0,0,8.588236,0
"KMOMM06","HH","2013_07",2.117647,0,0,0,0,0,2.117647,0
"KMOMM06","HH","2013_08",4.235294,0,0,0,0,0,4.235294,0
"KMOMM06","HH","2013_09",7.058824,0,0,0,0,0,7.058824,0
"KMOMM07","57134347631100000","2012_10",57.64706,0,57.64706,0,0,0,0,0
"KMOMM07","57134347631100000","2012_11",108.2353,0,108.2353,0,0,0,0,0
"KMOMM07","57134347631100000","2012_12",110,0,110,0,0,0,0,0
"KMOMM07","57134347631100000","2013_01",107.6471,0,107.6471,0,0,0,0,0
"KMOMM07","57134347631100000","2013_02",100.5882,0,93.52941,0,0,7.058824,0,0
"KMOMM07","57134347631100000","2013_03",95.29411,0,95.29411,0,0,0,0,0
"KMOMM07","57134347631100000","2013_04",49.41176,0,49.41176,0,0,0,0,0
"KMOMM07","57134347631100000","2013_05",55.29412,0,55.29412,0,0,0,0,0
"KMOMM07","57134347631100000","2013_06",80,0,80,0,0,0,0,0
"KMOMM07","57134347631100000","2013_07",91.76471,0,91.76471,0,0,0,0,0
"KMOMM07","57134347631100000","2013_08",123.5294,0,123.5294,0,0,0,0,0
"KMOMM07","57134347631100000","2013_09",36.47059,0,32.94118,0,0,0,3.529412,0
"KMOMM07","57134347789400000","2012_10",27.41177,0,0,0,0,0,0,27.41177
"KMOMM07","57134347789400000","2012_11",55.29412,0,0,0,0,0,0,55.29412
"KMOMM07","57134347789400000","2012_12",17.88235,0,0,0,0,0,0,17.88235
"KMOMM07","57134347789400000","2013_01",41.64706,0,0,0,0,0,0,41.64706
"KMOMM07","57134347789400000","2013_02",44.47059,0,0,0,0,1.176471,0,43.29412
"KMOMM07","57134347789400000","2013_03",47.88235,0,0,0,0,0,0,47.88235
"KMOMM07","57134347789400000","2013_04",61.29412,0,11.76471,0,0,0,0,49.52941
"KMOMM07","57134347789400000","2013_05",50.94118,0,3.529412,0,0,0,4.705883,42.70588
"KMOMM07","57134347789400000","2013_06",52.35294,0,3.529412,0,0,0,.9411765,47.88235
"KMOMM07","57134347789400000","2013_07",66.47059,0,9.411765,0,0,0,10.23529,46.82353
"KMOMM07","57134347789400000","2013_08",78.2353,0,18.82353,0,0,0,0,59.41177
"KMOMM07","57134347789400000","2013_09",29.76471,0,0,0,0,0,.9411765,28.82353
"KMOMM07","57134347844500000","2013_01",11.76471,0,0,11.76471,0,0,0,0
"KMOMM07","57134347844500000","2013_05",17.64706,0,0,17.64706,0,0,0,0
"KMOMM07","57134347844500000","2013_08",47.05882,0,0,23.52941,0,0,23.52941,0
"KMOMM07","57134347955700000","2013_08",47.05882,0,0,23.52941,0,0,23.52941,0
"KMOMM10","57134319815200000","2012_11",55.29412,0,55.29412,0,0,0,0,0
"KMOMM10","57134319815200000","2012_12",1.176471,0,0,0,0,0,1.176471,0
"KMOMM10","57134319815200000","2013_01",43.94118,0,24.94118,0,0,1.882353,17.11765,0
"KMOMM10","57134319815200000","2013_02",54.52941,0,50.64706,0,0,3.882353,0,0
"KMOMM10","57134319815200000","2013_03",14.23529,0,14.23529,0,0,0,0,0
"KMOMM10","57134319815200000","2013_04",52.11765,0,45.88235,0,0,0,6.235294,0
"KMOMM10","57134319815200000","2013_05",18.09412,0,16.44706,0,0,0,1.647059,0
"KMOMM10","57134319815200000","2013_06",41.03529,0,36.72941,0,0,0,4.305882,0
"KMOMM10","57134319815200000","2013_07",36.29412,0,31.35294,0,0,0,4.941176,0
"KMOMM10","57134319815200000","2013_08",23.82353,0,14.82353,0,0,0,9,0
"KMOMM10","57134319815200000","2013_09",30,0,29.41177,0,0,0,.5882353,0
"KMOMM10","57134320041500000","2013_08",10.58823,0,0,0,0,0,10.58823,0
"KMOMM10","57134320447800000","2012_10",208.4941,0,58.82353,0,149.6706,0,0,0
"KMOMM10","57134320447800000","2012_11",35.29412,0,0,0,0,17.64706,17.64706,0
"KMOMM10","57134320447800000","2012_12",306.7294,0,0,0,289.0824,17.64706,0,0
"KMOMM10","57134320447800000","2013_01",33.88235,0,0,0,0,31.76471,2.117647,0
"KMOMM10","57134320447800000","2013_02",314.8941,0,0,0,304.3059,10.58823,0,0
"KMOMM10","57134320447800000","2013_03",154.7059,0,0,0,0,0,154.7059,0
"KMOMM10","57134320447800000","2013_04",149.0235,-15.29412,0,0,152.5529,11.76471,0,0
"KMOMM10","57134320447800000","2013_05",166.0941,0,0,0,153.153,11.76471,1.176471,0
"KMOMM10","57134320447800000","2013_06",237.6706,0,0,0,151.5529,84.70588,1.411765,0
"KMOMM10","57134320447800000","2013_07",186.1765,0,0,0,170.5294,14.11765,1.529412,0
"KMOMM10","57134320447800000","2013_08",362.6706,0,0,0,329.7294,14.11765,18.82353,0
"KMOMM10","57134320447800000","2013_09",14.11765,0,0,0,0,14.11765,0,0
"KMOMM10","HH","2012_11",14.11765,0,0,0,0,14.11765,0,0
"KMOMM10","HH","2012_12",17.64706,0,0,0,0,17.64706,0,0
"KMOMM10","HH","2013_01",31.76471,0,0,0,0,31.76471,0,0
"KMOMM10","HH","2013_04",11.76471,0,0,0,0,11.76471,0,0
"KMOMM10","HH","2013_05",17.64706,0,0,0,0,17.64706,0,0
"KMOMM10","HH","2013_07",31.76471,0,0,0,0,31.76471,0,0
"KMOMM10","HH","2013_08",13.82353,0,0,0,0,11.76471,2.058824,0
"KMOMM10","HH","2013_09",14.11765,0,0,0,0,14.11765,0,0
"KMOMM11","57134380513500000","2012_11",149.5294,0,0,0,149.5294,0,0,0
"KMOMM11","57134380513500000","2012_12",147.1765,0,0,0,147.1765,0,0,0
"KMOMM11","57134380513500000","2013_01",313.1765,0,0,0,300.2353,5.882353,0,7.058824
"KMOMM11","57134380513500000","2013_02",25.88235,0,0,0,7.058824,14.11765,0,4.705883
"KMOMM11","57134380513500000","2013_03",154.7059,0,0,0,148.2353,2.352941,0,4.117647
"KMOMM11","57134380513500000","2013_04",161.1765,0,0,0,154.7059,0,0,6.470588
"KMOMM11","57134380513500000","2013_05",235.8824,0,0,0,212.353,23.52941,0,0
"KMOMM11","57134380513500000","2013_06",294.1176,0,0,0,247.0588,47.05882,0,0
"KMOMM11","57134380513500000","2013_07",455.2941,0,0,0,447.0588,8.235294,0,0
"KMOMM11","57134380513500000","2013_08",158.8235,0,0,0,158.8235,0,0,0
"KMOMM11","57134380513500000","2013_09",205.8824,0,0,0,158.8235,0,0,47.05882
"KMOMM11","57136300943300000","2013_02",6.176471,0,0,0,6.176471,0,0,0
"KMOMM11","57136300943300000","2013_03",6.941176,0,0,0,6.470588,0,0,.4705882
"KMOMM11","57136300943300000","2013_04",67.58823,0,0,0,56.41177,0,7.058824,4.117647
"KMOMM11","57136300943300000","2013_05",13.17647,0,0,0,13.17647,0,0,0
"KMOMM11","57136300943300000","2013_07",5.176471,0,0,0,0,0,0,5.176471
"KMOMM11","57136300943300000","2013_08",11.52941,0,0,0,0,0,0,11.52941
"KMOMM11","57136300943300000","2013_09",2.588235,0,0,0,0,0,1.176471,1.411765
"KMOMM12","57134303030700000","2013_05",17.64706,0,14.11765,0,0,0,0,3.529412
"KMOMM12","57134303074500000","2012_11",41.17647,0,0,0,0,0,0,41.17647
"KMOMM12","57134303074500000","2012_12",19.52941,0,0,0,0,0,4.235294,15.29412
"KMOMM12","57134303074500000","2013_01",188,0,0,0,0,0,0,188
"KMOMM12","57134303074500000","2013_02",178,0,0,0,0,0,0,178
"KMOMM12","57134303074500000","2013_03",186,0,0,0,0,4.705883,0,181.2941
"KMOMM12","57134303074500000","2013_04",221.6471,0,0,0,0,127.0588,0,94.58824
"KMOMM12","57134303074500000","2013_05",253.5294,0,0,0,0,127.0588,0,126.4706
"KMOMM12","57134303074500000","2013_06",321.7647,0,0,0,0,136.4706,0,185.2941
"KMOMM12","57134303074500000","2013_07",195.8824,0,0,0,0,80,0,115.8824
"KMOMM12","57134303074500000","2013_08",233.5294,0,0,0,0,23.52941,0,210
"KMOMM12","57134303074500000","2013_09",126.9412,0,0,0,0,18.82353,0,108.1177
"KMOMM12","HH","2013_08",.2941177,0,0,0,0,0,.2941177,0
"KMOMM13","57134345619700000","2012_11",128.2353,0,44.70588,0,0,0,83.52941,0
"KMOMM13","57134345619700000","2012_12",292.2353,0,5.882353,0,0,0,278.7059,7.647059
"KMOMM13","57134345619700000","2013_01",42.52941,0,6.823529,0,0,0,0,35.70588
"KMOMM13","57134345619700000","2013_02",97.88235,0,11.76471,0,0,1.411765,64.70589,20
"KMOMM13","57134345619700000","2013_03",624.8235,0,96.47059,0,0,1.882353,526.4706,0
"KMOMM13","57134345619700000","2013_04",293.6471,0,118.8235,0,0,0,172.4706,2.352941
"KMOMM13","57134345619700000","2013_05",198.353,0,52.94118,0,0,0,145.4118,0
"KMOMM13","57134345619700000","2013_06",160.7059,0,18.82353,0,2.352941,0,139.5294,0
"KMOMM13","57134345619700000","2013_07",304.3529,0,0,0,162.3529,0,142,0
"KMOMM13","57134345619700000","2013_08",187.9412,0,21.17647,0,0,30.58823,99.76471,36.41177
"KMOMM13","57134345619700000","2013_09",42.58824,0,0,0,0,0,42.58824,0
"KMOMM13","HH","2013_06",8.470589,0,0,8.470589,0,0,0,0
"KMOMM13","HH","2013_08",5.882353,0,0,0,0,0,5.882353,0
"KMOMM13","HH","2013_09",1.176471,0,0,1.176471,0,0,0,0
"KMOMM15","57134346769300000","2012_10",33.88235,0,0,0,0,0,0,33.88235
"KMOMM15","57134346769300000","2012_11",46.64706,0,0,0,0,0,0,46.64706
"KMOMM15","57134346769300000","2012_12",4.705882,0,0,0,0,0,0,4.705882
"KMOMM15","57134346769300000","2013_01",20.17647,0,0,0,0,0,0,20.17647
"KMOMM15","57134346769300000","2013_02",24.76471,0,0,0,0,2.705883,0,22.05882
"KMOMM15","57134346769300000","2013_03",27.41177,0,3.529412,0,0,0,0,23.88235
"KMOMM15","57134346769300000","2013_05",15.11765,0,0,0,0,0,0,15.11765
"KMOMM15","57134346769300000","2013_06",6.470588,0,2.941176,0,0,0,0,3.529412
"KMOMM15","57134347060700000","2012_10",17.35294,0,0,0,0,0,0,17.35294
"KMOMM15","57134347060700000","2012_11",127.5294,0,0,0,0,0,0,127.5294
"KMOMM15","57134347060700000","2012_12",23.41176,0,0,0,0,0,0,23.41176
"KMOMM15","57134347060700000","2013_01",13.47059,0,0,0,0,1.588235,0,11.88235
"KMOMM15","57134347060700000","2013_02",51.47059,0,0,0,0,1.588235,0,49.88235
"KMOMM15","57134347060700000","2013_03",49.82353,0,0,0,0,0,0,49.82353
"KMOMM15","57134347060700000","2013_04",73.82353,0,0,0,0,0,0,73.82353
"KMOMM15","57134347060700000","2013_05",41.47059,0,0,0,0,0,2.352941,39.11765
"KMOMM15","57134347060700000","2013_06",83.11765,0,0,0,0,0,3.529412,79.58823
"KMOMM15","57134347060700000","2013_07",94.18823,0,0,0,0,0,0,94.18823
"KMOMM15","57134347060700000","2013_08",60.05882,0,0,0,0,0,10.58824,49.47059
"KMOMM15","57134347060700000","2013_09",60.47059,0,0,0,0,0,0,60.47059
"KMOMM16","57134355497700000","2012_10",79.70588,0,0,0,0,0,0,79.70588
"KMOMM16","57134355497700000","2012_11",192.0941,0,0,47.05882,0,0,0,145.0353
"KMOMM16","57134355497700000","2012_12",101.1176,0,0,0,0,0,0,101.1176
"KMOMM16","57134355497700000","2013_01",132.5294,0,0,0,0,0,0,132.5294
"KMOMM16","57134355497700000","2013_02",137.5882,0,0,47.05882,0,12.47059,23.52941,54.52941
"KMOMM16","57134355497700000","2013_03",108.9412,0,0,0,0,0,7.529412,101.4118
"KMOMM16","57134355497700000","2013_04",90.47059,0,0,0,0,0,0,90.47059
"KMOMM16","57134355497700000","2013_05",175.9294,0,0,47.05882,0,.5882353,30.17647,98.10588
"KMOMM16","57134355497700000","2013_06",95.2,0,0,0,0,0,15.64706,79.55294
"KMOMM16","57134355497700000","2013_07",141.5412,0,0,94.11765,0,0,4.941176,42.48235
